year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2004,11,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1868,509,74.95,17.14,298.35,3.76,114.8,12,8,28171,4397,1654,13856,147,8117
2004,11,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",208,48,7.87,2.08,20.07,0.26,17.72,0,0,2787,468,265,774,6,1274
2004,11,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",343,125,6.05,4.09,105.25,0,9.61,0,0,6776,437,333,5280,0,726
2004,11,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1932,340,68.48,3.42,212.19,0,55.9,27,4,14158,3340,133,7637,0,3048
2004,11,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",410,114,13.78,0,54.92,0,45.31,3,0,7761,694,0,2792,0,4275
2004,11,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1502,345,43.66,9.93,187.15,0,104.26,63,5,18506,4225,746,8162,0,5373
2004,11,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",555,145,36.15,38.5,64.91,0,5.44,5,0,6366,1654,2146,2249,0,317
2004,11,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1289,270,78.06,58.85,128.27,1,3.82,11,9,12789,4003,3128,5478,31,149
2004,11,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",134,29,1.01,0,23.56,0,4.43,0,0,1615,66,0,1317,0,232
2004,11,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",274,64,5.58,1,48.23,1.61,7.58,0,0,3878,254,16,2769,306,533
2004,11,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",590,126,18.18,0.79,63.22,0,43.81,5,0,7165,1183,99,2945,0,2938
2004,11,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1432,259,37.47,0.78,159.45,0,61.31,22,1,8161,1107,33,4851,0,2170
2004,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1971,644,92.24,25.82,347.29,2.26,176.39,43,5,39901,5159,1671,21274,61,11736
2004,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",217,73,12.96,0,25.87,2.92,31.25,0,0,5379,595,0,1874,113,2797
2004,12,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",355,131,22.6,5.51,94.13,0,8.75,2,1,7818,1125,476,5800,0,417
2004,12,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1872,463,96.06,7.48,270.1,0,89.37,45,2,21095,4226,482,11261,0,5126
2004,12,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",427,156,31.6,1.65,81.39,0,41.35,4,1,11683,1776,229,5196,0,4482
2004,12,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1527,506,72.05,17.05,264.82,0,152.07,80,3,28708,4255,1304,13323,0,9826
2004,12,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",513,195,50.05,40.87,85.61,0.16,18.31,7,1,10278,2555,2797,4030,4,892
2004,12,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1329,332,95.69,91.29,133.49,1.88,9.65,196,17,20261,7033,6725,6118,43,342
2004,12,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",137,57,6.16,3.71,36.93,0,10.2,15,0,3725,501,498,2052,0,674
2004,12,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",277,110,22.3,0.12,68.05,0.67,18.86,4,0,6497,1045,8,4010,34,1400
2004,12,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",597,142,32.6,2,69.94,0,37.46,18,1,8770,1405,151,4480,0,2734
2004,12,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1445,372,65.55,7.34,214.27,0,84.84,28,2,16799,2565,621,8612,0,5001
2005,1,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1937,594,109.96,48.64,278.49,0.38,156.53,150,10,33354,6767,2779,13089,6,10713
2005,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",215,94,20.92,0.24,35.98,0.57,36.3,5,1,6185,1140,5,2076,34,2930
2005,1,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",355,93,16.77,0.46,67.4,0.31,8.06,7,1,4998,726,11,3915,8,338
2005,1,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1930,377,75.67,7.91,233.74,0.83,58.85,173,9,19514,4431,936,10618,44,3485
2005,1,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",428,122,24.88,3,69.49,0,24.62,23,2,8429,1146,434,3713,0,3136
2005,1,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1539,450,81.25,25.75,210.11,0,132.89,190,5,28717,6413,2521,11832,0,7951
2005,1,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",548,176,53.18,31,66.88,1,23.94,31,1,7934,2194,2055,2564,15,1106
2005,1,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1332,298,90.89,68.23,129.34,1.39,8.16,134,15,14805,4590,4067,5712,48,388
2005,1,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",139,39,3.43,2.55,27.54,0,5.48,9,0,2369,235,223,1537,0,374
2005,1,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",268,61,5.55,0.95,42.41,0,12.09,16,0,3894,223,271,2476,0,924
2005,1,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",591,159,37.26,3.15,59.12,0,59.47,48,0,10119,1782,255,2767,0,5315
2005,1,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1517,308,58.22,16.29,167.46,0,66.04,109,6,13786,2487,1047,6551,0,3701
2005,2,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1752,658,59.13,23.38,467.22,0.5,107.77,62,4,38878,3324,1321,27501,12,6720
2005,2,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",195,83,8.6,0.77,42.68,0.19,30.77,1,0,5860,338,20,3147,19,2336
2005,2,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",324,130,13.51,0.21,107.13,0,9.15,4,0,8214,672,17,6874,0,651
2005,2,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1720,440,60.57,2.04,315.98,0,61.41,79,1,20125,3065,115,13243,0,3702
2005,2,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",388,168,20.66,0.77,108.3,0,38.27,9,2,10832,822,34,7138,0,2838
2005,2,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1420,490,40.52,27.81,316.66,1.07,103.94,89,0,29105,3389,2308,16780,22,6606
2005,2,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",504,212,32.71,51.02,119.47,0,8.81,21,0,10217,1451,3419,4947,0,400
2005,2,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1204,315,64.43,57.62,191.95,0,1,61,1,18395,3699,4051,10625,0,20
2005,2,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",125,48,6.79,0,37.71,0,3.5,2,0,3253,430,0,2594,0,229
2005,2,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",269,101,3.34,0,81.49,0.83,15.34,11,0,5197,90,0,4031,15,1061
2005,2,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",544,179,24.25,0,112.5,0,42.25,9,0,12242,1506,0,7515,0,3221
2005,2,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1362,392,66.46,7.3,237.58,0,80.67,42,0,17591,3025,417,9488,0,4661
2005,3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1962,809,75.03,36.66,540.7,1.42,155.19,54,8,61347,4526,3988,39181,56,13596
2005,3,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",216,112,13.97,1.45,43.2,0.28,53.1,2,2,9040,839,428,3083,9,4681
2005,3,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",363,142,10.41,1.75,122.34,0,7.49,4,1,11211,837,139,9753,0,482
2005,3,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1929,544,76.62,8.2,334.64,1,123.53,127,10,27451,5402,454,13644,40,7911
2005,3,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",430,206,20.67,1.61,133.28,0,50.44,12,2,14896,1059,103,8658,0,5076
2005,3,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1599,533,59.7,21.62,344.53,1,106.15,130,7,30944,4519,1963,17621,49,6792
2005,3,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",561,254,35.19,71.55,133.83,0.69,12.74,21,3,13869,3121,4109,5796,11,832
2005,3,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1333,368,66.52,86.07,202.62,3.19,9.6,78,18,21743,3836,5927,11258,155,567
2005,3,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",143,52,2.12,1.99,46.53,0,1.36,7,1,4131,270,470,3140,0,251
2005,3,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",273,109,6.8,0.65,89.84,0.74,10.97,12,0,6953,389,61,5712,14,777
2005,3,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",615,225,26.31,3.65,147.53,0,47.51,10,2,16542,1514,328,10774,0,3926
2005,3,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1553,511,98.94,10.6,259.17,0,142.29,87,0,22087,4332,455,9311,0,7989
2005,4,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1866,479,62.83,12.88,309.07,0,94.22,9,4,22831,3612,522,13806,0,4891
2005,4,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",209,63,6.97,0,30.63,0.54,24.86,1,1,3244,268,0,1214,14,1748
2005,4,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",341,111,22.65,0.88,79.15,0,8.32,1,1,4387,958,147,2840,0,442
2005,4,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1851,375,50.71,3.81,267.6,0,52.87,37,2,16214,2816,311,9546,0,3541
2005,4,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",415,135,23.87,1,77.25,0,32.87,2,2,8076,1157,41,3634,0,3244
2005,4,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1512,392,52.73,12.02,225.01,1,101.24,64,3,17665,2819,535,8851,63,5397
2005,4,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",537,183,30.37,31.76,113.47,0,7.4,8,4,6830,1549,1474,3431,0,376
2005,4,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1290,275,61.44,36.2,176.46,0,0.9,26,1,11495,3062,1878,6537,0,18
2005,4,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",136,38,4.89,0,32.3,0,0.81,0,0,1890,359,0,1507,0,24
2005,4,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",276,64,8,0,52.97,0,3.02,1,0,2660,329,0,2259,0,72
2005,4,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",598,143,17,1.81,95.49,0,28.69,8,0,7270,1144,301,4136,0,1689
2005,4,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1485,324,57.71,4.79,198.37,0,63.14,30,1,12053,1973,265,6571,0,3244
2005,5,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1918,424,61.05,23.26,238.9,0,100.79,18,14,25653,3572,1486,13364,0,7231
2005,5,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",216,48,8.1,0.54,25.75,0.5,13.11,0,0,2846,269,76,1805,10,686
2005,5,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",328,86,12.08,0.27,70.38,0,3.27,2,0,4628,419,35,4012,0,162
2005,5,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1908,303,64.77,4.22,183.87,0,50.14,21,3,11539,2777,164,6123,0,2475
2005,5,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,21,7.17,1,8.55,0,4.29,0,0,1132,178,480,245,0,229
2005,5,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",430,114,24.17,0.77,64.05,0,25.01,3,1,6134,1014,18,3510,0,1592
2005,5,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1593,349,47.76,13.62,191.04,0,96.58,41,1,16223,3423,737,7826,0,4237
2005,5,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",618,152,35.95,25.46,83.75,0.95,5.89,4,0,5735,1566,1191,2768,19,191
2005,5,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1333,215,47.72,39.32,127.67,0.29,0,19,3,9760,2073,2443,5228,16,0
2005,5,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",142,22,1.26,1.44,15.51,0,3.79,1,0,1510,23,137,1110,0,240
2005,5,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",288,43,4.2,0,35.95,0.49,2.37,4,0,1964,91,0,1731,17,125
2005,5,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",607,124,22.51,2.5,60.65,0,38.34,8,5,6890,1259,174,3237,0,2220
2005,5,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1471,260,36.96,13.7,162.3,0,47.04,12,0,10505,1454,772,6262,0,2017
2005,6,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1854,639,82.06,24.67,407.64,0.11,124.52,58,40,54911,4813,1638,38483,9,9968
2005,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",209,71,7.54,0,37.82,0,25.64,1,1,6567,309,0,3851,0,2407
2005,6,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",349,112,12.47,1.06,92.54,0.5,5.43,7,6,10665,838,25,9619,11,172
2005,6,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1873,396,55.84,7.56,255.82,0,76.78,87,20,26774,2831,546,18064,0,5333
2005,6,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",60,33,6.46,1.91,21.73,0,2.89,0,1,1329,212,121,829,0,167
2005,6,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",415,174,33.1,0.58,89.28,0,51.04,6,5,15195,1451,28,9193,0,4523
2005,6,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1543,366,47.14,10.71,202.59,0,105.56,111,8,28274,3195,1143,16204,0,7732
2005,6,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",615,228,55.97,43.17,106.95,0.11,21.8,34,5,14042,3587,3574,5030,15,1836
2005,6,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1290,256,62.5,37.57,151.94,0.06,3.92,96,13,14767,3148,2823,8658,2,136
2005,6,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",123,31,2,0.01,21.66,0,7.32,8,1,2546,139,1,1700,0,706
2005,6,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",287,90,5.96,0.65,75.91,0.36,7.12,13,0,8326,456,26,7200,8,636
2005,6,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",641,234,38.52,3.37,126.77,0,65.34,31,8,18189,2366,238,9943,0,5642
2005,6,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1425,363,44.81,28.27,199.66,0,90.27,59,6,22953,2089,2507,12266,0,6091
2005,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1878,739,93.26,23.77,464.16,0,157.81,61,31,62474,6794,1724,41087,0,12869
2005,7,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",216,69,6.3,2.39,42.32,0.5,17.5,0,0,5216,307,103,3497,37,1272
2005,7,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",356,142,15.06,2.45,110.42,0,14.06,4,6,12064,645,233,10158,0,1028
2005,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1887,520,88.32,7.08,315.02,0,109.58,104,12,34497,5517,657,20775,0,7548
2005,7,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,36,4.91,0.12,26.42,0,4.55,0,0,1428,136,10,960,0,322
2005,7,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",429,202,30.11,1.96,120.32,0,49.6,4,4,18681,1522,198,11552,0,5409
2005,7,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1548,452,45.58,11.06,257.92,0,137.44,102,6,32769,3137,1182,18584,0,9866
2005,7,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",621,255,62.72,47.71,115.75,0.88,27.94,45,5,14477,3583,3546,5770,23,1555
2005,7,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1333,370,78.53,65.25,219.11,0,7.12,108,9,23466,4187,4664,14281,0,334
2005,7,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",118,36,0.11,0.22,25.47,0,10.2,7,0,2904,4,11,2067,0,822
2005,7,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",287,124,11.75,0.23,98.63,0.48,12.92,9,0,11477,691,5,9601,14,1166
2005,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",652,213,30.48,4.04,120.74,0,57.75,39,11,18329,1781,731,10761,0,5056
2005,7,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1411,448,62.88,29.75,223.17,0,132.19,50,2,28195,2718,2969,13385,0,9123
2005,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1907,645,94.42,29.66,371.97,0,148.94,53,18,36548,4963,1787,19831,0,9967
2005,8,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",217,64,7.61,0.68,33.59,1.47,20.65,5,2,4084,248,35,2323,80,1398
2005,8,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",372,115,14.07,4.64,79.71,0,16.58,3,4,6980,682,196,5040,0,1062
2005,8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1934,410,68.53,7.7,255.32,0,78.45,90,12,21832,4334,348,12624,0,4526
2005,8,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,25,4.14,0.25,18.07,0,2.54,0,1,920,115,9,698,0,98
2005,8,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",430,188,29.65,0.76,95.51,0,62.07,5,2,11673,937,130,5836,0,4770
2005,8,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1603,420,56.11,11.72,206.7,0.05,145.42,100,6,23729,3679,1045,10754,3,8248
2005,8,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",623,291,109.5,32.09,123.89,0,25.51,32,1,16852,7850,1740,5480,0,1782
2005,8,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1333,311,77.47,54.59,172.28,1.64,5.02,64,9,15161,4011,3351,7582,43,174
2005,8,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",120,32,2.99,0.46,22.48,0,6.08,5,0,1585,148,42,1094,0,301
2005,8,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",298,79,8.01,0,62.65,0,8.35,1,0,5139,367,0,4158,0,614
2005,8,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",673,165,24.14,1,109.12,0,30.74,13,7,8977,1358,31,5623,0,1965
2005,8,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1464,340,52.78,8.16,204.51,0,74.55,40,4,15781,1883,942,9072,0,3884
2005,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1800,404,65.98,14.83,244.04,0,79.15,39,8,20646,3413,867,11808,0,4558
2005,9,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",210,35,4.71,0.32,21.22,0,8.74,2,0,2115,148,59,1311,0,597
2005,9,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",345,96,14.85,6.98,67.85,0,6.32,14,0,4979,584,280,3899,0,216
2005,9,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1776,272,35.36,0.99,193.07,0,42.58,54,1,10150,1557,100,6551,0,1942
2005,9,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",60,14,4.5,0,7.22,0,2.28,0,0,471,181,0,173,0,117
2005,9,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",404,106,24.92,0,58,0,23.08,1,0,5722,834,0,3440,0,1448
2005,9,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1528,322,38.21,4.91,173.58,0,105.3,49,0,16212,2154,247,7652,0,6159
2005,9,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",590,199,70.79,23.68,82.63,0,21.9,8,3,9527,3669,1263,3238,0,1357
2005,9,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1298,247,69.37,28.1,146.53,0,3,23,0,11924,3882,1713,6099,0,230
2005,9,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",111,33,1.96,2.84,25.16,0,3.04,1,0,1890,58,249,1467,0,116
2005,9,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",277,54,4.61,0,42.85,0,6.54,4,2,3125,188,0,2530,0,407
2005,9,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",638,136,23.83,2.3,79.53,0,30.34,6,4,7745,1588,89,4051,0,2017
2005,9,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1340,239,27.69,5.02,162.94,0,43.36,19,1,8994,1070,293,5537,0,2094
2005,10,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1844,626,73.36,7.12,483.34,1.24,60.94,84,15,41734,5364,482,32055,65,3768
2005,10,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",213,63,6.59,0,40.59,0,15.82,29,0,4497,235,0,3312,0,950
2005,10,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",367,129,6.97,1,118.17,0,2.86,8,1,10017,532,187,8989,0,309
2005,10,DH,Independence Air,LGA,"New York, NY: LaGuardia",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1860,384,48.7,1.35,293.77,0,40.18,128,3,14528,2670,70,9974,0,1814
2005,10,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,32,9.2,0.07,17.89,0,4.84,0,1,1480,667,6,613,0,194
2005,10,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",428,183,15.4,0,132,0,35.61,12,3,12918,559,0,8931,0,3428
2005,10,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1547,518,40,16.96,323.78,0,137.27,85,1,32663,2611,1251,18896,0,9905
2005,10,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",594,253,38.39,96.07,109.7,1.57,7.27,14,2,13168,1770,6139,4857,141,261
2005,10,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1327,320,49.18,37.26,232.17,0,1.39,84,1,17500,2809,2162,12448,0,81
2005,10,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",105,40,1.06,0.04,37.53,0,1.37,5,0,2707,39,2,2486,0,180
2005,10,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",295,92,2.85,0,78.85,0,10.3,12,0,5598,125,0,4664,0,809
2005,10,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",660,208,22.87,2.21,160.01,0,22.91,21,1,14479,1277,185,11020,0,1997
2005,10,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1391,391,25.37,11.01,300.22,0,54.39,33,0,15364,804,401,11482,0,2677
2005,11,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1877,750,75.22,10.66,560.9,0,103.23,11,19,46991,4730,527,34369,0,7365
2005,11,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",218,78,2.7,0.29,60.84,0,14.17,0,1,5675,96,6,4385,0,1188
2005,11,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",392,163,7.68,0.06,148.31,0,6.95,4,0,9779,521,5,8949,0,304
2005,11,DH,Independence Air,LGA,"New York, NY: LaGuardia",59,19,0.48,0,15.55,0,2.97,0,0,1693,15,0,1276,0,402
2005,11,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1625,432,53.31,0.14,311.32,0,67.22,42,7,18220,2981,16,11946,0,3277
2005,11,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",58,25,6.54,0.22,11.97,0,6.28,0,0,740,178,4,360,0,198
2005,11,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",459,211,16.26,0,142.88,0,51.86,3,5,14724,711,0,9364,0,4649
2005,11,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1461,503,36.27,15.91,322.94,0,127.89,75,9,28821,3083,1265,17143,0,7330
2005,11,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",574,268,55.7,64.76,129.31,0,18.23,9,4,14539,2808,4363,6127,0,1241
2005,11,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1356,453,74.47,56.94,318.59,0.75,2.25,53,23,24408,4021,4096,16161,15,115
2005,11,RU,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",108,53,3.22,1.89,46.68,0,1.21,3,0,3498,201,117,3039,0,141
2005,11,TZ,ATA Airlines d/b/a ATA,LGA,"New York, NY: LaGuardia",276,105,3.78,0,85.1,0,16.12,10,0,6058,155,0,5043,0,860
2005,11,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",596,221,20.72,3.81,152.39,0,44.07,6,2,12827,991,154,8570,0,3112
2005,11,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1305,396,23.6,10.45,315.57,0,46.37,15,2,15825,855,483,12409,0,2078
2005,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1987,804,108.31,31.11,464.79,3.32,196.47,41,11,45830,5768,1750,24341,179,13792
2005,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",247,99,9.94,0,56.68,0,32.38,0,1,7130,569,0,3859,0,2702
2005,12,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",415,155,18.22,5,120.28,0.8,10.7,3,1,8968,986,398,7068,17,499
2005,12,DH,Independence Air,LGA,"New York, NY: LaGuardia",88,34,2.95,0,26.15,0,4.9,0,0,2339,102,0,1822,0,415
2005,12,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1743,429,75.37,4.59,247.89,0,101.16,71,9,17463,3585,434,8808,0,4636
2005,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,37,12.18,0.17,21.76,0,2.89,0,0,1477,687,3,674,0,113
2005,12,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",484,216,40.82,0.27,113.17,0,61.74,7,4,12801,1474,4,6182,0,5141
2005,12,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1474,465,52.21,11.84,255.1,0,145.85,64,9,27892,4388,1035,13532,0,8937
2005,12,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",573,271,67.31,47.73,125.47,0,30.5,11,3,11944,3456,2283,4602,0,1603
